basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean
ITVE0428,403VE,Boite a Cancia,IT,IT_VEN,Boite,12.22210444,46.43122995,12.22210444,46.43122995,880.49,310.0,312.797,0,-0.9022580645161372,2006-09-29,2022-12-31,17,192,5702,4412,236.0,0.0,5702.0,0.0,B,,1421,4,"['ITGR0016', 'ITGR0017', 'ITVE0428', 'ITVE0433']",2.787,0.918,1.76,1.461,0.755,222.308,13.325,1.075,5.983,0.192,1.0,,,0.0,2.926,1.529,0.523,0.551,0.247,15.718,1.359,4.0,227.446,4.819,2.0,3214.845,1852.772,884.82,23.764,1.244,68.806,0.549,0.116,8,0.604,0.0,0.0,88.819,11.181,11.181,0.0,0.0,88.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.259999999999998,72.741,0.0,0.0,0.0,0.0,21.904,0.0,5.356,0.0,75.08,130.0,0.0,43.889,43.578,32.454,17.898,12.489,1.349,1.512,0.084,0.366,0.013999999999999999,0.0,0.034,0.47900000000000004,0.474,0.034,0.0,0.0,0.0,0.0,0.0,23.942,0.0,0.847,0.0
ES000719,5077,CENTRAL DE CALA                    ,ES,ES_CEDEX,,-6.13314911,37.66875729,-6.1331491164275,37.66875729328788,80,1010.0,1015.526,0,-0.5471287128712825,1942-10-01,2019-09-30,69,757,22742,9496,5382.0,0.0,22742.0,0.0,D,,572,3,"['ES000719', 'ES000720', 'ES000759']",0.294,0.2,3.871,8.206,0.24,124.607,50.773,0.0,1.38,108.969,21.329,261.553,51.032,0.13,1.463,3.465,2.368,-0.788,0.001,27.92,1.699,2.0,301.422,11.032,4.0,1050.805,473.249,84.888,9.179,9.616,14.932,0.552,0.171,2,1.079,22.153,35.833,38.298,0.0,0.0,0.0,26.449,11.849,29.612,0.0,6.221,0.0,0.0,0.0,11.182,5.343,1.152,4.476,0.0,0.0,85.119,14.882,0.0,0.0,0.0,0.0,0.0,0.0,51.594,150.0,0.0,41.466,44.012,28.177,17.969,16.335,1.29,1.071,0.115,0.553,0.002,0.002,0.425,0.28600000000000003,0.261,0.427,3.0,3.0,3.0,9.44,353.4,0.119,0.0,1.124,0.0
LU000001,17,Bigonville,LU,LU_CONTACTFORM,Sure,5.801399,49.869821,5.801399,49.869821,,308.4,308.476,0,-0.0246433203631717,2002-01-01,2021-07-31,20,235,7152,7152,0.0,0.0,7152.0,0.0,B,,1,2,"['BEWA0087', 'LU000001']",1.252,0.478,0.688,4.085,0.545,123.889,21.238,0.067,4.747,15.423,4.507,103.059,15.89,0.0,2.662,1.967,0.739,-0.105,0.05,15.457,1.176,2.0,209.103,3.929,4.0,565.0,459.681,325.298,5.311,27.725,1.959,0.786,0.177,10,1.116,0.0,0.0,0.0,100.0,6.954,93.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,70.0,50.0,51.537,42.375,37.75,19.875,9.25,1.411,1.394,0.192,0.647,0.039,0.032,0.519,0.395,0.015,0.551,0.0,0.0,0.0,0.0,0.0,5.972,0.0,0.0,9.0
ES001200,7070,DESAGÜE DE LA PEDRERA              ,ES,ES_CEDEX,,-0.87499141,38.06809384,-0.874870458648287,38.06863942784837,21,64.0,62.039,1,3.0640624999999977,1997-10-01,2015-09-30,19,214,6491,4383,83.0,0.0,6491.0,0.0,B,,596,1,['ES001200'],0.214,0.314,0.706,,0.332,223.647,118.674,0.0,1.511,101.23,33.315,275.668,76.547,0.723,0.726,3.133,4.314,-0.309,0.0,20.532,1.441,1.0,329.506,14.475,4.0,301.372,127.126,22.88,4.139,39.622,1.496,0.628,0.129,9,9.098,0.0,0.0,92.831,0.998,0.0,0.998,49.753,43.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273,88.727,0.0,0.0,0.0,11.02,0.253,0.0,0.0,0.0,114.194,150.0,30.0,56.228,21.371,31.532,47.097,10.726,1.251,0.983,0.037,0.262,0.008,0.008,0.631,0.034,0.176,0.639,1.0,1.0,1.0,5.04,246.1,0.153,37.206,35.952,0.0
FR004476,S213401001,La Petite Leyre Ã  Belhade,FR,FR_EAUFRANCE,La Petite Leyre à Belhade,-0.686423,44.374655,-0.686423,44.374655,30,403.0,423.162,0,-5.002977667493791,1995-02-01,2023-09-30,29,344,10468,8258,1.0,9175.0,664.0,629.0,C,,745,1,['FR004476'],0.69,0.291,2.146,2.216,0.717,157.741,22.572,0.204,1.999,3.133,4.684,,,0.0,2.434,2.687,1.104,-0.197,0.004,17.144,1.279,2.0,229.118,4.541,4.0,132.388,97.745,40.021,0.745,98.217,0.0,0.543,0.194,11,47.335,0.0,0.0,0.605,99.395,99.395,0.0,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.22,11.78,0.0,0.0,0.0,0.0,0.0,88.22,0.0,0.0,101.059,130.0,70.0,42.544,86.454,9.205,4.341,3.478,1.721,2.091,0.153,0.629,0.004,0.086,0.022000000000000002,0.555,0.334,0.108,0.0,0.0,0.0,0.0,0.0,0.684,34.683,46.027,1.0
FR003738,I711101001,La Sienne Ã  CÃ©rences,FR,FR_EAUFRANCE,La Sienne à Cérences,-1.42651,48.921041,-1.42651,48.921041,20,421.5,423.737,0,-0.5307236061684515,2009-06-03,2023-09-30,15,172,5199,4112,34.0,5146.0,0.0,53.0,A,,711,9,"['FR003733', 'FR003734', 'FR003735', 'FR003736', 'FR003737', 'FR003738', 'FR000632', 'FR000633', 'FR000634']",1.49,0.605,1.585,3.734,0.594,116.333,18.889,0.144,5.499,11.3,2.926,89.399,13.298,0.0,2.458,1.982,0.806,-0.19,0.007,14.858,1.167,1.0,216.532,4.221,4.0,350.395,142.625,17.953,3.463,53.081,0.323,0.583,0.195,10,1.258,14.144,0.0,0.0,85.856,0.0,85.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.144,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,94.645,130.0,30.0,52.368,40.467,39.175,20.358,6.974,1.407,1.361,0.136,0.703,0.025,0.149,0.764,0.055,0.004,0.913,1.0,1.0,1.0,0.52,2.96,1.518,0.689,1.245,3.0
DEHE1016,24810600,unter-schmitten,DE,DE_HE,Nidda,9.02442652499838,50.43586410179353,9.02442652499838,50.43586410179353,132.30000000000001,124.0,127.71,0,-2.991935483870962,1966-11-01,2023-11-01,58,685,20820,20820,0.0,0.0,20820.0,0.0,B,,1,6,"['DEHE0932', 'DEHE0999', 'DEHE1006', 'DEHE1007', 'DEHE1015', 'DEHE1016']",0.981,0.442,1.462,2.115,0.625,140.364,26.945,0.266,3.044,5.259,2.224,1.447,4.556,0.0,2.225,2.016,0.906,0.078,0.05,17.049,1.15,4.0,228.737,4.101,3.0,764.381,347.442,134.822,5.983,19.152,0.833,0.495,0.142,9,1.064,83.39,0.0,16.22,0.202,0.202,0.0,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,83.222,0.0,0.0,0.0,100.00020894352852,0.0,0.0,0.0,0.0,0.0,0.0,100.687,130.0,30.0,53.485,41.092,38.023,20.885,6.817,1.409,1.092,0.181,0.618,0.051,0.137,0.42800000000000005,0.371,0.005,0.5650000000000001,1.0,1.0,1.0,0.43,2.46,4.955,1.469,0.03,23.0
CZ000353,301900,Dětmarovice,CZ,CZ_CHMU,Olše,18.486675198177,49.8834135068209,18.486675198177,49.8834135068209,,666.44,666.44,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,43,12,"['CZ000345', 'CZ000346', 'CZ000347', 'CZ000348', 'CZ000349', 'CZ000350', 'CZ000351', 'CZ000352', 'CZ000353', 'PL000033', 'PL000034', 'PL000035']",1.416,0.512,1.312,2.627,0.497,193.775,34.581,0.233,4.398,6.68,2.35,35.126,5.975,0.0,2.688,2.011,0.748,0.418,0.13,16.886,1.24,4.0,220.587,3.687,1.0,1073.553,474.83,210.083,8.102,28.117,18.284,0.515,0.178,10,2.422,0.314,0.0,15.247,84.28800000000001,30.795,53.493,6.755,8.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,63.728,36.272,0.0,0.0,0.0,0.0,0.0,6.906,56.822,0.0,94.514,130.0,30.0,47.118,58.209,25.622,16.169,8.025,1.484,1.139,0.171,0.569,0.106,0.119,0.351,0.393,0.013,0.47,1.0,1.0,4.0,2.69,26.02,11.044,5.039,0.63,28.0
PT000154,03F/02H,PONTE DE LIMA,PT,PT_SNIRH,RIO LIMA,-8.591,41.764,-8.591,41.764,11,2220.57,2221.471,0,-0.040575167637131,1945-04-16,1990-09-30,26,276,8125,2557,8479.0,8125.0,0.0,0.0,E,,595,12,"['ES001113', 'ES001115', 'ES001126', 'ES001138', 'PT000012', 'PT000023', 'PT000069', 'PT000151', 'PT000154', 'PT000213', 'PT000229', 'PT000258']",2.619,0.702,0.804,3.534,0.496,146.0,20.972,0.124,9.619,15.432,3.376,101.676,14.435,0.0,3.732,2.636,0.706,-0.687,0.001,19.131,1.807,2.0,236.493,7.508,4.0,1522.557,684.201,-1.311,9.842,19.153,22.663,0.549,0.165,4,1.154,66.581,19.751,0.96,11.459,0.0,11.459,0.96,0.0,19.751,0.0,0.0,0.0,0.0,0.0,66.479,0.0,0.0,0.102,10.284,0.0,0.0,89.714,0.0,0.0,10.284,0.0,0.0,0.0,50.491,150.0,0.0,46.769,37.462,30.663,18.869,7.811,1.148,3.495,0.149,0.622,0.011,0.001,0.29200000000000004,0.164,0.5209999999999999,0.29300000000000004,5.0,5.0,6.0,15.4,573.09,0.695,129.861,83.261,2.0
FR000672,J171171001,J1711710,FR,FR_EAUFRANCE,Le Trieux à Saint-Péver,-3.114503,48.483218,-3.114503,48.483218,96,183.39,183.639,0,-0.1357762146245834,1980-10-16,2023-09-30,44,516,15690,15690,0.0,15541.0,0.0,149.0,A,,807,1,['FR000672'],1.267,0.48,1.509,3.499,0.678,139.78,20.656,0.153,3.99,2.787,2.644,67.041,14.834,0.0,2.53,1.912,0.756,-0.332,0.008,15.212,1.16,2.0,211.702,4.204,4.0,310.689,218.654,95.676,3.89,43.041,0.17,0.642,0.115,4,1.123,75.694,19.488,0.0,4.818,0.0,4.818,0.0,0.0,19.488,0.0,0.0,0.0,0.0,0.0,75.694,0.0,0.0,0.0,0.0,0.0,25.015,74.98400000000001,0.0,0.0,0.0,0.0,0.0,0.0,87.609,130.0,30.0,50.291,43.217,36.62,20.163,8.348,1.415,1.345,0.15,0.696,0.01,0.23,0.597,0.161,0.002,0.827,0.0,0.0,0.0,0.0,0.0,1.58,0.596,1.042,1.0
AT000105,201921,Sperten,AT,AT_EHYD,Aschauer Ache,12.40244521,47.51931245,12.402445217039,47.51931245450023,669,147.4,147.614,0,-0.1451831750339203,1961-01-01,2021-12-31,61,732,22280,22280,0.0,0.0,22280.0,0.0,B,,2,2,"['AT000104', 'AT000105']",2.875,0.736,1.176,2.118,0.678,224.817,13.258,0.761,7.433,0.689,1.273,4.344,8.281,0.0,3.884,1.8,0.463,0.444,0.216,14.858,1.195,4.0,196.272,3.398,1.0,2317.114,1255.838,663.65,19.801,4.887,66.534,0.451,0.168,2,0.776,17.268,52.564,30.168,0.0,0.0,0.0,0.0,30.168,52.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.816,10.452,15.415,1.128,0.223,83.234,0.0,0.0,15.415,0.0,0.0,0.0,61.781,130.0,30.0,48.957,47.466,34.425,18.11,9.295,1.449,1.695,0.142,0.464,0.042,0.001,0.19999999999999998,0.448,0.29500000000000004,0.20099999999999998,0.0,0.0,1.0,0.15,0.63,26.207,0.0,0.205,6.0
DEBB0136,5874701,"Wenzlow, Forellenanlage",DE,DE_BB,Verlorenwasser,12.44634182245237,52.29623228701701,12.44634182245237,52.29623228701702,,93.69375772,107.769,2,-15.02260409072641,1981-11-01,2023-09-25,43,503,15304,15304,0.0,0.0,15304.0,0.0,B,,49,1,['DEBB0136'],0.151,0.1,0.228,1.055,0.893,162.275,11.345,0.051,0.245,,,5.761,5.333,0.0,1.519,2.081,1.37,0.211,0.058,18.627,1.179,4.0,250.072,4.408,3.0,201.611,100.836,38.081,1.826,83.959,0.0,0.613,0.189,11,21.318,0.0,0.0,5.361,94.639,94.639,0.0,5.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.923,90.077,0.0,0.0,130.0,130.0,130.0,40.112,79.147,11.771,9.083,6.101,1.511,5.461,0.187,0.658,0.016,0.228,0.024,0.732,0.0,0.252,0.0,0.0,0.0,0.0,0.0,5.036,4.38,0.298,10.0
DEBW0266,Schorndorf Rems,Schorndorf Rems,DE,DE_BW,,9.517495588972285,48.80421688706605,9.51749558897228,48.80421688706605,240.69,415.0,416.738,0,-0.4187951807228914,1931-11-01,2023-10-10,91,1058,32150,17939,1432.0,0.0,32150.0,0.0,B,,1,4,"['DEBW0263', 'DEBW0264', 'DEBW0265', 'DEBW0266']",1.086,0.424,1.583,2.275,0.551,153.418,29.024,0.21,3.314,5.564,1.628,20.383,4.06,0.0,2.553,2.148,0.841,0.108,0.057,16.967,1.204,4.0,221.635,3.912,1.0,786.878,425.544,245.431,7.408,25.927,9.105,0.496,0.156,9,0.993,0.0,0.0,98.225,1.775,1.775,0.0,90.966,7.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675,20.6,75.725,0.0,0.0,0.0,3.675,0.0,0.0,0.0,106.425,130.0,30.0,54.657,32.034,36.582,31.384,6.995,1.34,1.307,0.189,0.641,0.122,0.1,0.363,0.411,0.001,0.46299999999999997,1.0,1.0,0.0,0.0,0.0,5.354,0.0,0.057,45.0
CZGR0029,6157100,BOHUMIN,CZ,CZ_GRDC,ODER RIVER,18.3281,49.9212,18.3281,49.9212,192.596,4663.7,4667.991,0,-0.0920084911122106,1920-01-01,2020-12-31,101,1212,36891,36891,0.0,0.0,36891.0,0.0,B,,43,53,"['CZ000295', 'CZ000296', 'CZ000297', 'CZ000298', 'CZ000299', 'CZ000300', 'CZ000301', 'CZ000302', 'CZ000303', 'CZ000304', 'CZ000305', 'CZ000306', 'CZ000307', 'CZ000308', 'CZ000309', 'CZ000310', 'CZ000311', 'CZ000312', 'CZ000313', 'CZ000314', 'CZ000315', 'CZ000316', 'CZ000317', 'CZ000318', 'CZ000319', 'CZ000320', 'CZ000321', 'CZ000322', 'CZ000323', 'CZ000324', 'CZ000325', 'CZ000326', 'CZ000327', 'CZ000328', 'CZ000329', 'CZ000330', 'CZ000331', 'CZ000332', 'CZ000333', 'CZ000334', 'CZ000335', 'CZ000336', 'CZ000337', 'CZ000338', 'CZ000339', 'CZ000340', 'CZ000341', 'CZ000342', 'CZ000343', 'CZ000344', 'CZGR0029', 'PL000001', 'PL000030', 'PL000031', 'PL000032']",0.772,0.385,1.865,2.069,0.598,194.329,33.727,0.164,2.277,3.845,2.967,14.577,9.079,0.0,1.996,2.045,1.024,0.482,0.109,17.158,1.235,4.0,235.636,3.96,1.0,1497.668,467.547,189.788,5.989,38.816,8.919,0.569,0.19,10,4.954,1.517,2.729,6.263000000000001,89.492,31.071,58.421,6.15,0.113,2.532,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,1.517,78.088,14.649000000000001,6.713,0.5489885343913915,0.0,0.0,0.053,16.753,61.282,0.0,112.265,130.0,50.0,52.577,45.222,35.014,19.764,7.401,1.42,1.191,0.148,0.542,0.08499999999999999,0.287,0.235,0.33699999999999997,0.04,0.522,8.0,8.0,35.0,24.35,354.07,10.001,14.982,1.273,25.0
DENW1049,2745400000100,Bliesheim2,DE,DE_NW,Liblarer Mühlengraben,6.835300953421224,50.77447414427846,6.835300953421223,50.77447414427846,"105,11",0.0,295.9,2,-inf,1999-08-12,2017-12-10,19,221,6542,6241,154.0,0.0,6542.0,0.0,B,,1,3,"['DENW1183', 'DENW1279', 'DENW1049']",0.031,0.017,0.6,0.813,0.816,179.25,9.441,0.015,0.049,,,3.797,2.615,0.0,1.796,2.044,1.138,0.194,0.032,16.151,1.137,4.0,228.615,3.892,3.0,475.699,208.903,91.027,2.054,77.527,0.05,0.674,0.14,11,17.037,0.0,13.64,37.916,48.444,48.444,0.0,9.405,28.511,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.271,0.0,0.0,33.729,0.0,0.0,66.271,0.0,0.0,0.0,117.713,130.0,50.0,55.799,39.16,43.218,17.621,4.14,1.435,1.093,0.157,0.596,0.089,0.481,0.129,0.29000000000000004,0.004,0.61,0.0,0.0,1.0,0.12,0.58,2.537,1.853,3.842,14.0
FR002305,U344503001,U3445030,FR,FR_EAUFRANCE,Le Sevron à Varennes-Saint-Sauveur,5.24361,46.50088,5.24361,46.50088,183,183.0,193.756,0,-5.877595628415301,1995-03-22,2023-09-30,29,343,10419,8546,1.0,6768.0,124.0,3527.0,C,,27,3,"['FR004606', 'FR002305', 'FR002306']",1.219,0.423,0.995,3.614,0.326,124.37,31.64,0.029,5.931,41.947,2.972,149.891,12.249,0.0,2.775,2.391,0.862,-0.001,0.02,17.035,1.129,1.0,231.567,4.294,4.0,615.117,240.572,184.697,2.794,73.53,3.266,0.444,0.238,11,24.318,0.0,0.0,12.355,87.644,87.644,0.0,4.778,7.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.008,12.993,0.0,0.0,0.0,0.0,13.107,0.0,0.0,73.901,124.796,130.0,30.0,52.988,44.117,32.781,23.102,5.76,1.391,0.836,0.16,0.663,0.028,0.297,0.429,0.237,0.009,0.726,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.821,2.0
DEST1721,575870,Allstedt,DE,DE_ST,Rohne,11.39218258,51.40174461,11.39218258,51.40174461,,118.0,117.768,0,0.1966101694915248,1969-11-01,2021-12-31,53,618,18683,10063,371.0,0.0,18683.0,0.0,B,,63,1,['DEST1721'],0.168,0.124,1.058,2.026,0.759,171.468,25.195,0.027,0.448,1.212,2.583,27.37,13.861,0.0,1.363,2.085,1.529,0.316,0.06,19.09,1.177,4.0,257.338,4.551,3.0,328.383,208.402,134.122,2.559,70.995,0.155,0.673,0.121,10,1.341,0.0,0.0,43.98,56.019999999999996,0.306,55.714,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.341,25.62,10.039,0.0,0.0,0.0,0.003,0.0,64.338,0.0,129.316,130.0,50.0,56.298,36.821,41.957,21.222,5.291,1.396,1.317,0.137,0.539,0.051,0.766,0.025,0.155,0.0,0.791,0.0,0.0,0.0,0.0,0.0,5.731,0.0,0.0,19.0
FR001767,O575402001,O5754020,FR,FR_EAUFRANCE,La Vère à Bruniquel [La Gauterie],1.672932,44.024127,1.672932,44.024127,220,311.0,309.818,0,0.3800643086816773,1971-10-08,2023-09-30,53,624,18986,18986,0.0,18471.0,183.0,332.0,A,,541,2,"['FR001766', 'FR001767']",0.565,0.28,2.284,4.936,0.492,150.02,30.837,0.018,2.192,25.692,3.841,142.821,33.582,0.002,2.034,2.656,1.306,-0.087,0.008,19.376,1.201,3.0,247.568,4.784,4.0,522.97,264.987,119.284,5.898,28.602,4.386,0.498,0.152,9,1.069,0.0,0.0,81.241,18.759,3.686,15.073,75.209,6.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.438,0.0,14.563,0.0,0.0,0.0,0.0,0.0,0.0,94.481,130.0,30.0,55.277,27.471,33.968,38.562,11.292,1.3,1.188,0.14,0.594,0.003,0.265,0.35800000000000004,0.34400000000000003,0.03,0.623,0.0,0.0,1.0,0.27,1.06,0.303,0.0,8.175,2.0
PT000053,04J/04H,CUNHAS (R.E.),PT,PT_SNIRH,RIO BEÇA,-7.851,41.53,-7.851,41.53,222,337.28,336.738,0,0.1606973434535025,1949-10-01,2011-09-30,63,744,22645,22645,0.0,22645.0,0.0,0.0,A,,539,2,"['PT000053', 'PT000265']",2.23,0.744,1.167,4.886,0.499,130.77,32.878,0.123,9.032,22.819,4.206,139.246,40.749,0.0,2.938,2.7,0.919,-0.726,0.002,21.689,1.839,2.0,255.256,8.657,4.0,1270.07,811.543,188.675,10.417,7.95,22.574,0.537,0.185,4,1.017,50.854,49.135,0.0,0.0,0.0,0.0,0.0,0.0,49.135,0.0,0.0,0.0,0.0,0.0,50.854,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,39.441,70.0,0.0,41.998,39.597,28.191,18.388,8.091,1.219,2.08,0.128,0.599,0.002,0.124,0.184,0.217,0.47400000000000003,0.308,0.0,0.0,0.0,0.0,0.0,0.67,24.605,18.98,0.0
ES000735,5107,MARMOLEJO                          ,ES,ES_CEDEX,,-4.1406667,38.03021131,-4.140666707210771,38.0302113174905,189,498.0,485.01,0,2.608433734939761,1969-10-01,2009-09-30,37,382,11345,2922,3265.0,0.0,11345.0,0.0,E,,572,1,['ES000735'],0.069,0.065,2.05,3.985,0.37,157.577,46.275,0.0,0.228,27.044,4.058,159.557,15.202,0.05,1.204,3.572,2.967,-0.722,0.002,27.362,1.558,2.0,306.457,10.808,4.0,1244.465,383.898,190.908,5.707,23.39,1.584,0.543,0.196,9,2.773,0.0,0.0,88.226,11.773,11.773,0.0,57.752,30.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.631,82.58900000000001,13.78,0.0,0.0,0.0,3.631,0.0,0.0,0.0,108.133,130.0,30.0,57.749,30.112,33.788,36.1,15.577,1.316,1.075,0.042,0.312,0.016,0.027,0.9470000000000001,0.004,0.007,0.9740000000000001,0.0,0.0,0.0,0.0,0.0,0.092,18.385,47.833,2.0
